Surface reelle bati,Nombre pieces principales,Type local,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
75.0,4.0,Appartement,0,"2500000,00",18.0,RUE,LEONARD DANEL,59800.0,LILLE,33333.333333333336,"18 RUE LEONARD DANEL, 59800 LILLE",50.6399983,3.0565788
86.0,4.0,Appartement,0,"260000,00",1.0,RUE,DES TOURS,59800.0,LILLE,3023.2558139534885,"1 RUE DES TOURS, 59800 LILLE",,
90.0,4.0,Appartement,2,"285360,00",17.0,RUE,BOURIGNON,59000.0,LILLE,3170.6666666666665,"17 RUE BOURIGNON, 59000 LILLE",50.6237383,3.0570129
65.0,4.0,Appartement,2,"166000,00",583.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,2553.846153846154,"583 AV DE DUNKERQUE LOMME, 59160 LILLE",,
110.0,4.0,Appartement,0,"680000,00",93.0,RUE,DU DOCTEUR JENNER,59800.0,LILLE,6181.818181818182,"93 RUE DU DOCTEUR JENNER, 59800 LILLE",50.6374334,3.0906749
98.0,4.0,Appartement,1,"256514,00",68.0,AV,GASTON BERGER,59000.0,LILLE,2617.4897959183672,"68 AV GASTON BERGER, 59000 LILLE",,
65.0,4.0,Appartement,2,"163000,00",593.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,2507.6923076923076,"593 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6472027,3.0030003
91.0,4.0,Appartement,1,"441100,00",31.0,RUE,PRINCESSE,59800.0,LILLE,4847.252747252747,"31 RUE PRINCESSE, 59800 LILLE",50.6454803,3.0570584
102.0,4.0,Appartement,3,"559000,00",122.0,RUE,NATIONALE,59800.0,LILLE,5480.392156862745,"122 RUE NATIONALE, 59800 LILLE",,
90.0,4.0,Appartement,2,"150000,00",228.0,RUE,NATIONALE,59800.0,LILLE,1666.6666666666667,"228 RUE NATIONALE, 59800 LILLE",50.6314515,3.0491443
66.0,4.0,Appartement,0,"226000,00",97.0,BD,DE STRASBOURG,59000.0,LILLE,3424.242424242424,"97 BD DE STRASBOURG, 59000 LILLE",50.617861,3.0597114
85.0,4.0,Appartement,2,"260000,00",58.0,AV,DU PRESIDENT KENNEDY,59800.0,LILLE,3058.823529411765,"58 AV DU PRESIDENT KENNEDY, 59800 LILLE",50.6513608,3.0118016
110.0,4.0,Appartement,2,"258000,00",15.0,BD,BIGO DANEL,59000.0,LILLE,2345.4545454545455,"15 BD BIGO DANEL, 59000 LILLE",50.6272865,3.0416378
110.0,4.0,Appartement,2,"530000,00",45.0,RUE,PATOU,59800.0,LILLE,4818.181818181818,"45 RUE PATOU, 59800 LILLE",50.6346839,3.05046
100.0,4.0,Appartement,2,"480000,00",27.0,RUE,DE WEPPES,59800.0,LILLE,4800.0,"27 RUE DE WEPPES, 59800 LILLE",,
106.0,4.0,Appartement,1,"375000,00",40.0,RUE,SAINTE CATHERINE,59800.0,LILLE,3537.735849056604,"40 RUE SAINTE CATHERINE, 59800 LILLE",50.6404555,3.0555942
81.0,4.0,Appartement,1,"1,00",,PL,DE LA MEDITERRANEE,59000.0,LILLE,0.012345679012345678,"0 PL DE LA MEDITERRANEE, 59000 LILLE",50.6130213,3.0518953
48.0,4.0,Appartement,0,"430000,00",10.0,PL,DELIOT,59000.0,LILLE,8958.333333333334,"10 PL DELIOT, 59000 LILLE",,
180.0,4.0,Appartement,2,"432395,00",98.0,RUE,DU MARCHE,59000.0,LILLE,2402.1944444444443,"98 RUE DU MARCHE, 59000 LILLE",50.6238198,3.0534563
71.0,4.0,Appartement,2,"243450,00",21.0,AV,DU PRESIDENT KENNEDY,59800.0,LILLE,3428.8732394366198,"21 AV DU PRESIDENT KENNEDY, 59800 LILLE",50.6436547,3.1079716
84.0,4.0,Appartement,1,"465000,00",67.0,AV,DU PEUPLE BELGE,59800.0,LILLE,5535.714285714285,"67 AV DU PEUPLE BELGE, 59800 LILLE",50.6464198,3.0610878
80.0,4.0,Appartement,1,"214500,00",53.0,RUE,ROGER SALENGRO,59260.0,LILLE,2681.25,"53 RUE ROGER SALENGRO, 59260 LILLE",50.6356779,3.100953
99.0,4.0,Appartement,2,"470000,00",94.0,RUE,ALPHONSE MERCIER,59800.0,LILLE,4747.474747474747,"94 RUE ALPHONSE MERCIER, 59800 LILLE",50.6293816,3.0536774
71.0,4.0,Appartement,1,"262000,00",21.0,AV,DU PRESIDENT KENNEDY,59800.0,LILLE,3690.1408450704225,"21 AV DU PRESIDENT KENNEDY, 59800 LILLE",,
80.0,4.0,Appartement,1,"284890,00",272.0,ALL,COIGNET,59000.0,LILLE,3561.125,"272 ALL COIGNET, 59000 LILLE",50.630943,3.0239904
87.0,4.0,Appartement,4,"205000,00",13.0,RUE,JEAN JAURES HELLEMMES,59260.0,LILLE,2356.32183908046,"13 RUE JEAN JAURES HELLEMMES, 59260 LILLE",,
113.0,4.0,Appartement,2,"385000,00",22.0,AV,EMILE ZOLA,59800.0,LILLE,3407.079646017699,"22 AV EMILE ZOLA, 59800 LILLE",50.6497912,3.0850058
77.0,4.0,Appartement,1,"963646,00",19.0,RUE,DOUDIN,59800.0,LILLE,12514.883116883117,"19 RUE DOUDIN, 59800 LILLE",50.6399107,3.0591727
90.0,4.0,Appartement,0,"700000,00",175.0,RUE,COLBERT,59800.0,LILLE,7777.777777777777,"175 RUE COLBERT, 59800 LILLE",,
115.0,4.0,Appartement,2,"600170,00",33.0,RUE,BASTION SAINT ANDRE,59800.0,LILLE,5218.869565217391,"33 RUE BASTION SAINT ANDRE, 59800 LILLE",50.6485529,3.0567215
78.0,4.0,Appartement,1,"255837,50",1.0,RUE,EMILE ROUZE,59000.0,LILLE,3279.9679487179487,"1 RUE EMILE ROUZE, 59000 LILLE",50.614776,3.0508109
84.0,4.0,Appartement,1,"263600,00",579.0,AV,DU PRESIDENT HOOVER,59800.0,LILLE,3138.095238095238,"579 AV DU PRESIDENT HOOVER, 59800 LILLE",,
90.0,4.0,Appartement,1,"341420,00",4.0,RUE,DU CHEVALIER FRANCAIS,59800.0,LILLE,3793.5555555555557,"4 RUE DU CHEVALIER FRANCAIS, 59800 LILLE",50.642909,3.0874262
72.0,4.0,Appartement,1,"270000,00",33.0,RUE,DE DOUAI,59000.0,LILLE,3750.0,"33 RUE DE DOUAI, 59000 LILLE",50.623487,3.0696958
87.0,4.0,Appartement,2,"235000,00",20.0,AV,DU PRESIDENT HOOVER,59800.0,LILLE,2701.1494252873563,"20 AV DU PRESIDENT HOOVER, 59800 LILLE",50.6282117,3.0780104
84.0,4.0,Appartement,1,"284500,00",55.0,BD,DE VERDUN,59000.0,LILLE,3386.904761904762,"55 BD DE VERDUN, 59000 LILLE",,
77.0,4.0,Appartement,2,"337500,00",156.0,RUE,PIERRE MAUROY,59800.0,LILLE,4383.116883116883,"156 RUE PIERRE MAUROY, 59800 LILLE",50.6331388,3.0678782
90.0,4.0,Appartement,1,"282000,00",12.0,RUE,FOURIER,59000.0,LILLE,3133.3333333333335,"12 RUE FOURIER, 59000 LILLE",,
68.0,4.0,Appartement,2,"172000,00",7.0,RUE,ALLARD DUGAUQUIER,59800.0,LILLE,2529.4117647058824,"7 RUE ALLARD DUGAUQUIER, 59800 LILLE",50.6385003,3.0879744
142.0,4.0,Appartement,0,"1200000,00",2.0,PL,DU MARECHAL LECLERC,59800.0,LILLE,8450.704225352112,"2 PL DU MARECHAL LECLERC, 59800 LILLE",,
86.0,4.0,Appartement,2,"246600,00",2.0,RUE,DE L ORPHELINAT,59000.0,LILLE,2867.4418604651164,"2 RUE DE L ORPHELINAT, 59000 LILLE",50.6221277,3.032695
65.0,4.0,Appartement,2,"125000,00",12.0,RUE,MAURICE BERTEAUX,59260.0,LILLE,1923.076923076923,"12 RUE MAURICE BERTEAUX, 59260 LILLE",50.6237607,3.1002374
67.0,4.0,Appartement,2,"250000,00",72.0,,FACADE DE L ESPLANADE,59800.0,LILLE,3731.3432835820895,"72 RUE FACADE DE L ESPLANADE, 59800 LILLE",,
113.0,4.0,Appartement,3,"840346,00",17.0,RUE,DE ROUBAIX,59800.0,LILLE,7436.690265486725,"17 RUE DE ROUBAIX, 59800 LILLE",50.6381239,3.0681325
107.0,4.0,Appartement,1,"375000,00",47.0,RUE,JEAN PROUVE,59000.0,LILLE,3504.6728971962616,"47 RUE JEAN PROUVE, 59000 LILLE",,
83.0,4.0,Appartement,1,"273000,00",579.0,AV,DU PRESIDENT HOOVER,59800.0,LILLE,3289.156626506024,"579 AV DU PRESIDENT HOOVER, 59800 LILLE",50.6264671,3.0800906
70.0,4.0,Appartement,0,"259900,00",2.0,RUE,DU LIEUTENANT PRINCETEAU,59800.0,LILLE,3712.8571428571427,"2 RUE DU LIEUTENANT PRINCETEAU, 59800 LILLE",,
101.0,4.0,Appartement,3,"148000,00",404.0,RUE,DE L ARBRISSEAU,59000.0,LILLE,1465.3465346534654,"404 RUE DE L ARBRISSEAU, 59000 LILLE",,
85.0,4.0,Appartement,1,"278000,00",140.0,RUE,SAINT DRUON,59800.0,LILLE,3270.5882352941176,"140 RUE SAINT DRUON, 59800 LILLE",50.6435458,3.0916267
77.0,4.0,Appartement,1,"1,00",1.0,RUE,EMILE ROUZE,59000.0,LILLE,0.012987012987012988,"1 RUE EMILE ROUZE, 59000 LILLE",50.614776,3.0508109
74.0,4.0,Appartement,1,"1,00",1.0,RUE,EMILE ROUZE,59000.0,LILLE,0.013513513513513514,"1 RUE EMILE ROUZE, 59000 LILLE",50.614776,3.0508109
76.0,4.0,Appartement,1,"1,00",1.0,RUE,EMILE ROUZE,59000.0,LILLE,0.013157894736842105,"1 RUE EMILE ROUZE, 59000 LILLE",50.614776,3.0508109
76.0,4.0,Appartement,1,"1,00",1.0,RUE,EMILE ROUZE,59000.0,LILLE,0.013157894736842105,"1 RUE EMILE ROUZE, 59000 LILLE",50.614776,3.0508109
86.0,4.0,Appartement,1,"1,00",1.0,RUE,EMILE ROUZE,59000.0,LILLE,0.011627906976744186,"1 RUE EMILE ROUZE, 59000 LILLE",50.614776,3.0508109
86.0,4.0,Appartement,1,"1,00",1.0,RUE,EMILE ROUZE,59000.0,LILLE,0.011627906976744186,"1 RUE EMILE ROUZE, 59000 LILLE",50.614776,3.0508109
87.0,4.0,Appartement,1,"1,00",1.0,RUE,EMILE ROUZE,59000.0,LILLE,0.011494252873563218,"1 RUE EMILE ROUZE, 59000 LILLE",50.614776,3.0508109
182.0,4.0,Appartement,1,"345800,00",38.0,RUE,DU FBG DE BETHUNE,59000.0,LILLE,1900.0,"38 RUE DU FBG DE BETHUNE, 59000 LILLE",,
92.0,4.0,Appartement,1,"386650,00",3.0,AV,SALOMON,59800.0,LILLE,4202.717391304348,"3 AV SALOMON, 59800 LILLE",50.6483268,3.0852156
115.0,4.0,Appartement,0,"443650,00",35.0,RUE,VANTROYEN,59800.0,LILLE,3857.8260869565215,"35 RUE VANTROYEN, 59800 LILLE",50.6383345,3.0843319
49.0,4.0,Appartement,2,"161000,00",8.0,RUE,FULTON,59000.0,LILLE,3285.714285714286,"8 RUE FULTON, 59000 LILLE",50.6223612,3.0383289
95.0,4.0,Appartement,1,"286450,00",83.0,RUE,DES CHAUDRONNIERS,59800.0,LILLE,3015.2631578947367,"83 RUE DES CHAUDRONNIERS, 59800 LILLE",50.6267798,3.0914306
83.0,4.0,Appartement,1,"137500,00",83.0,RUE,DE RIVOLI,59800.0,LILLE,1656.6265060240964,"83 RUE DE RIVOLI, 59800 LILLE",,
84.0,4.0,Appartement,1,"230652,27",32.0,RUE,DU PONT A FOURCHON,59000.0,LILLE,2745.860357142857,"32 RUE DU PONT A FOURCHON, 59000 LILLE",50.6291942,3.0246335
90.0,4.0,Appartement,2,"413850,00",260.0,RUE,DE SOLFERINO,59000.0,LILLE,4598.333333333333,"260 RUE DE SOLFERINO, 59000 LILLE",,
75.0,4.0,Appartement,1,"232190,00",100.0,AV,GASTON BERGER,59000.0,LILLE,3095.866666666667,"100 AV GASTON BERGER, 59000 LILLE",50.6139561,3.075151
102.0,4.0,Appartement,3,"385000,00",49.0,AV,EMILE ZOLA,59800.0,LILLE,3774.5098039215686,"49 AV EMILE ZOLA, 59800 LILLE",50.6504106,3.0844012
81.0,4.0,Appartement,2,"270000,00",81.0,RUE,D ATHENES,59777.0,LILLE,3333.3333333333335,"81 RUE D ATHENES, 59777 LILLE",50.6391053,3.0795285
77.0,4.0,Appartement,2,"208200,00",22.0,RUE,DE TREVISE,59000.0,LILLE,2703.896103896104,"22 RUE DE TREVISE, 59000 LILLE",50.6204951,3.0707049
92.0,4.0,Appartement,2,"240000,00",291.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,2608.695652173913,"291 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6384361,3.0221246
53.0,4.0,Appartement,0,"460000,00",4.0,VC,DU VACHER,59800.0,LILLE,8679.245283018869,"4 VC DU VACHER, 59800 LILLE",,
110.0,4.0,Appartement,2,"345000,00",659.0,AV,DE LA REPUBLIQUE,59800.0,LILLE,3136.3636363636365,"659 AV DE LA REPUBLIQUE, 59800 LILLE",50.6554947,3.0864284
93.0,4.0,Appartement,2,"236000,00",4.0,RUE,MICHEL SERVET,59000.0,LILLE,2537.6344086021504,"4 RUE MICHEL SERVET, 59000 LILLE",50.6286587,3.0360116
84.0,4.0,Appartement,2,"186000,00",30.0,AV,DES SAULES,59160.0,LILLE,2214.285714285714,"30 AV DES SAULES, 59160 LILLE",,
127.0,4.0,Appartement,2,"525000,00",140.0,RUE,DU MOLINEL,59800.0,LILLE,4133.858267716535,"140 RUE DU MOLINEL, 59800 LILLE",50.6329334,3.0641997
81.0,4.0,Appartement,1,"180000,00",30.0,AV,DES SAULES,59160.0,LILLE,2222.222222222222,"30 AV DES SAULES, 59160 LILLE",,
78.0,4.0,Appartement,2,"215000,00",2.0,AV,ARCHITECTE CORDONNIER,59800.0,LILLE,2756.4102564102564,"2 AV ARCHITECTE CORDONNIER, 59800 LILLE",,
89.0,4.0,Appartement,2,"235000,00",166.0,RUE,DE LA MARBRERIE,59800.0,LILLE,2640.449438202247,"166 RUE DE LA MARBRERIE, 59800 LILLE",50.6315352,3.0978109
84.0,4.0,Appartement,1,"210300,00",166.0,RUE,DE LA MARBRERIE,59800.0,LILLE,2503.5714285714284,"166 RUE DE LA MARBRERIE, 59800 LILLE",50.6315352,3.0978109
77.0,4.0,Appartement,1,"295400,00",9.0,ALL,DES MOULINS,59000.0,LILLE,3836.3636363636365,"9 ALL DES MOULINS, 59000 LILLE",50.6237643,3.0725031
159.0,4.0,Appartement,1,"1008000,00",12.0,RUE,CHAMBRE DES COMPTES,59800.0,LILLE,6339.622641509434,"12 RUE CHAMBRE DES COMPTES, 59800 LILLE",,
106.0,4.0,Appartement,1,"430000,00",27.0,RUE,DE LA PLEIADE,59160.0,LILLE,4056.603773584906,"27 RUE DE LA PLEIADE, 59160 LILLE",50.6426107,2.9775019
99.0,4.0,Appartement,3,"312000,00",7.0,BD,MONTEBELLO,59000.0,LILLE,3151.5151515151515,"7 BD MONTEBELLO, 59000 LILLE",50.6257202,3.0412003
90.0,4.0,Appartement,2,"263900,00",173.0,AV,DE DUNKERQUE,59000.0,LILLE,2932.222222222222,"173 AV DE DUNKERQUE, 59000 LILLE",,
67.0,4.0,Appartement,2,"207000,00",28.0,RUE,DU BUISSON,59800.0,LILLE,3089.5522388059703,"28 RUE DU BUISSON, 59800 LILLE",50.6494173,3.0870997
72.0,4.0,Appartement,2,"185150,00",11.0,RUE,HENRI REGNAULT,59000.0,LILLE,2571.527777777778,"11 RUE HENRI REGNAULT, 59000 LILLE",50.6323443,3.0296312
75.0,4.0,Appartement,1,"304500,00",82.0,RUE,ALPHONSE MERCIER,59800.0,LILLE,4060.0,"82 RUE ALPHONSE MERCIER, 59800 LILLE",50.6296141,3.0534588
113.0,4.0,Appartement,4,"845400,00",39.0,AV,EMILE ZOLA,59800.0,LILLE,7481.41592920354,"39 AV EMILE ZOLA, 59800 LILLE",,
88.0,4.0,Appartement,1,"311000,00",1.0,RUE,EMILE ROUZE,59000.0,LILLE,3534.090909090909,"1 RUE EMILE ROUZE, 59000 LILLE",50.614776,3.0508109
91.0,4.0,Appartement,2,"390000,00",130.0,RUE,DU MOLINEL,59800.0,LILLE,4285.714285714285,"130 RUE DU MOLINEL, 59800 LILLE",50.6330893,3.0645254
71.0,4.0,Appartement,2,"284000,00",17.0,AV,DU PRESIDENT KENNEDY,59800.0,LILLE,4000.0,"17 AV DU PRESIDENT KENNEDY, 59800 LILLE",,
76.0,4.0,Appartement,2,"290200,00",7.0,RUE,DE LA PIQUERIE,59800.0,LILLE,3818.4210526315787,"7 RUE DE LA PIQUERIE, 59800 LILLE",50.6332423,3.0610429
100.0,4.0,Appartement,2,"269630,00",58.0,RUE,GUILLAUME WERNIERS,59800.0,LILLE,2696.3,"58 RUE GUILLAUME WERNIERS, 59800 LILLE",50.6343268,3.0871338
124.0,4.0,Appartement,1,"620000,00",25.0,RUE,SAINT SEBASTIEN,59800.0,LILLE,5000.0,"25 RUE SAINT SEBASTIEN, 59800 LILLE",,
52.0,4.0,Appartement,3,"138500,00",12.0,PL,VANHOENACKER,59000.0,LILLE,2663.4615384615386,"12 PL VANHOENACKER, 59000 LILLE",50.6200666,3.0640157
108.0,4.0,Appartement,3,"293000,00",16.0,RUE,DU CHEVALIER FRANCAIS,59800.0,LILLE,2712.962962962963,"16 RUE DU CHEVALIER FRANCAIS, 59800 LILLE",50.6439782,3.0873751
78.0,4.0,Appartement,2,"210000,00",10.0,AV,ARCHITECTE CORDONNIER,59800.0,LILLE,2692.3076923076924,"10 AV ARCHITECTE CORDONNIER, 59800 LILLE",,
67.0,4.0,Appartement,1,"280000,00",33.0,RUE,DE DOUAI,59000.0,LILLE,4179.104477611941,"33 RUE DE DOUAI, 59000 LILLE",50.623487,3.0696958
81.0,4.0,Appartement,1,"171270,00",31.0,RUE,SADI CARNOT,59160.0,LILLE,2114.4444444444443,"31 RUE SADI CARNOT, 59160 LILLE",50.611194,2.984567
160.0,4.0,Appartement,1,"649400,00",39.0,RUE,DES PONTS DE COMINES,59800.0,LILLE,4058.75,"39 RUE DES PONTS DE COMINES, 59800 LILLE",50.6375342,3.0679654
76.0,4.0,Appartement,2,"310000,00",1.0,BD,JEAN BAPTISTE LEBAS,59000.0,LILLE,4078.9473684210525,"1 BD JEAN BAPTISTE LEBAS, 59000 LILLE",,
138.0,4.0,Appartement,3,"418800,00",52.0,RUE,DU MOLINEL,59800.0,LILLE,3034.782608695652,"52 RUE DU MOLINEL, 59800 LILLE",50.6347213,3.0683801
91.0,4.0,Appartement,1,"228647,00",,RUE,GEORGES CLEMENCEAU,59000.0,LILLE,2512.6043956043954,"0 RUE GEORGES CLEMENCEAU, 59000 LILLE",,
87.0,4.0,Appartement,2,"295000,00",3.0,RUE,SAINT SAUVEUR,59800.0,LILLE,3390.8045977011493,"3 RUE SAINT SAUVEUR, 59800 LILLE",50.6331551,3.0707671
75.0,4.0,Appartement,1,"210000,00",250.0,RUE,MADELEINE REBERIOUX,59000.0,LILLE,2800.0,"250 RUE MADELEINE REBERIOUX, 59000 LILLE",50.6267445,3.0801349
85.0,4.0,Appartement,1,"220340,00",,RUE,GEORGES CLEMENCEAU,59000.0,LILLE,2592.235294117647,"0 RUE GEORGES CLEMENCEAU, 59000 LILLE",,
112.0,4.0,Appartement,2,"500000,00",7.0,RUE,GUSTAVE DELORY,59800.0,LILLE,4464.285714285715,"7 RUE GUSTAVE DELORY, 59800 LILLE",50.6335536,3.0674348
81.0,4.0,Appartement,1,"173250,00",30.0,AV,DES SAULES,59160.0,LILLE,2138.8888888888887,"30 AV DES SAULES, 59160 LILLE",,
103.0,4.0,Appartement,2,"381500,00",7.0,BD,LOUIS 14,59800.0,LILLE,3703.883495145631,"7 BD LOUIS 14, 59800 LILLE",,
117.0,4.0,Appartement,2,"627000,00",10.0,RUE,DES TANNEURS,59800.0,LILLE,5358.974358974359,"10 RUE DES TANNEURS, 59800 LILLE",50.6348166,3.0649066
78.0,4.0,Appartement,1,"174000,00",10.0,AV,ARCHITECTE CORDONNIER,59800.0,LILLE,2230.769230769231,"10 AV ARCHITECTE CORDONNIER, 59800 LILLE",,
